,keys,Actual TOW,Estimated TOW,Difference
6177,MN_1107_DUB_1,198792.0,0.0,198792.0
6178,MN_1115_DUB_1,87943.0,0.0,87943.0
6179,MN_1123_DUB_1,206900.0,0.0,206900.0
6180,MN_1131_DUB_1,84001.0,0.0,84001.0
6181,MN_1133_DUB_1,199163.0,0.0,199163.0
6182,MN_1152_DUB_1,65809.0,0.0,65809.0
6183,MN_1137_DUB_1,184388.0,0.0,184388.0
6184,MN_1156_DUB_1,65822.0,0.0,65822.0
6185,MN_1158_DUB_1,63970.0,0.0,63970.0
6186,MN_1160_DUB_1,56078.0,0.0,56078.0
6187,MN_1162_DUB_1,64056.0,0.0,64056.0
6188,MN_1166_DUB_1,54631.0,0.0,54631.0
6189,MN_1154_DUB_1,68238.0,0.0,68238.0
6190,MN_1168_DUB_1,58239.0,0.0,58239.0
6191,MN_1176_DUB_1,60969.0,0.0,60969.0
6192,MN_1174_DUB_1,60381.0,0.0,60381.0
6193,MN_1182_DUB_1,601182.0,0.0,601182.0
6194,MN_1184_DUB_1,57994.0,0.0,57994.0
6195,MN_1164_DUB_1,58102.0,0.0,58102.0
6196,MN_1178_DUB_1,57341.0,0.0,57341.0
6197,MN_1202_DUB_1,59389.0,0.0,59389.0
6198,MN_1208_DUB_1,57461.0,0.0,57461.0
6199,MN_1262_DUB_1,63963.0,0.0,63963.0
6200,MN_1276_DUB_1,63432.0,0.0,63432.0
6201,MN_1332_DUB_1,58420.0,0.0,58420.0
6202,MN_1336_DUB_1,61236.0,0.0,61236.0
6203,MN_1342_DUB_1,63013.0,0.0,63013.0
6204,MN_1352_DUB_1,70840.0,0.0,70840.0
6205,MN_1356_DUB_1,64408.0,0.0,64408.0
6206,MN_1392_DUB_1,63261.0,0.0,63261.0
6207,MN_1402_DUB_1,69094.0,0.0,69094.0
6208,MN_1406_DUB_1,70324.0,0.0,70324.0
6209,MN_1422_DUB_1,68235.0,0.0,68235.0
6210,MN_1432_DUB_1,67243.0,0.0,67243.0
6211,MN_1428_DUB_1,69713.0,0.0,69713.0
6212,MN_1446_DUB_1,72201.0,0.0,72201.0
6213,MN_1450_DUB_1,71320.0,0.0,71320.0
6214,MN_1436_DUB_1,67648.0,0.0,67648.0
6215,MN_1462_DUB_1,72154.0,0.0,72154.0
6216,MN_1476_DUB_1,66313.0,0.0,66313.0
6217,MN_1486_DUB_1,68116.0,0.0,68116.0
6218,MN_1496_DUB_1,67957.0,0.0,67957.0
6219,MN_1506_DUB_1,65104.0,0.0,65104.0
6220,MN_1492_DUB_1,173658.0,0.0,173658.0
6221,MN_1494_DUB_1,68222.0,0.0,68222.0
6222,MN_1510_DUB_1,62283.0,0.0,62283.0
6223,MN_1520_DUB_1,63041.0,0.0,63041.0
6224,MN_1538_DUB_1,64504.0,0.0,64504.0
6225,MN_1524_DUB_1,67756.0,0.0,67756.0
6226,MN_1526_DUB_1,65990.0,0.0,65990.0
6227,MN_1528_DUB_1,66185.0,0.0,66185.0
6228,MN_1544_DUB_1,66345.0,0.0,66345.0
6229,MN_1550_DUB_1,66165.0,0.0,66165.0
6230,MN_1564_DUB_1,65894.0,0.0,65894.0
6231,MN_1574_DUB_1,67605.0,0.0,67605.0
6232,MN_1562_DUB_1,63165.0,0.0,63165.0
6233,MN_1580_DUB_1,174322.0,0.0,174322.0
6234,MN_1582_DUB_1,69216.0,0.0,69216.0
6235,MN_1584_DUB_1,69274.0,0.0,69274.0
6236,MN_1586_DUB_1,69389.0,0.0,69389.0
6237,MN_1592_DUB_1,65232.0,0.0,65232.0
6238,MN_1602_DUB_1,59815.0,0.0,59815.0
6239,MN_1608_DUB_1,160800.0,0.0,160800.0
6240,MN_1604_DUB_1,59787.0,0.0,59787.0
6241,MN_1610_DUB_1,60460.0,0.0,60460.0
6242,MN_1630_DUB_1,60654.0,0.0,60654.0
6243,MN_1638_DUB_1,65143.0,0.0,65143.0
6244,MN_1642_DUB_1,64964.0,0.0,64964.0
6245,MN_1650_DUB_1,60280.0,0.0,60280.0
6246,MN_1660_DUB_1,67103.0,0.0,67103.0
6247,MN_1656_DUB_1,68882.0,0.0,68882.0
6248,MN_1684_DUB_1,69134.0,0.0,69134.0
6249,MN_1698_DUB_1,61806.0,0.0,61806.0
6250,MN_1692_DUB_1,60153.0,0.0,60153.0
6251,MN_1742_DUB_1,64448.0,0.0,64448.0
6252,MN_1736_DUB_1,67282.0,0.0,67282.0
6253,MN_1748_DUB_1,66063.0,0.0,66063.0
6254,MN_1764_DUB_1,70102.0,0.0,70102.0
6255,MN_1776_DUB_1,69737.0,0.0,69737.0
6256,MN_1778_DUB_1,68903.0,0.0,68903.0
6257,MN_1053_DUB_1,205609.0,0.0,205609.0
6258,MN_1125_DUB_1,209213.0,0.0,209213.0
6259,MN_1127_DUB_1,196195.0,0.0,196195.0
6260,MN_4250_DUB_1,58832.0,0.0,58832.0
6261,MN_1120_MCO_1,201953.0,22700.0,179253.0
6262,MN_1060_SFO_1,209291.0,20615.0,188676.0
6263,MN_1106_JFK_1,193385.0,23767.0,169618.0
6264,MN_1136_BOS_1,184450.0,16720.0,167730.0
6265,MN_1124_ORD_1,195903.0,20090.0,175813.0
6266,MN_1916_NOC_1,57126.0,6480.0,50646.0
6267,MN_1122_ORD_1,207132.0,0.0,207132.0
6268,MN_1126_YYZ_1,191109.0,0.0,191109.0
6269,MN_1104_JFK_1,199591.0,0.0,199591.0
6270,MN_1736_DUB_30,66598.0,13338.0,53260.0
6271,MN_1118_IAD_1,90352.0,13472.0,76880.0
6272,MN_1114_PHL_1,84562.0,10192.0,74370.0
6273,MN_9888_SNN_30,62433.0,0.0,62433.0
6274,MN_1660_DUB_2,66105.0,0.0,66105.0
6275,MN_1440_DUB_2,69034.0,0.0,69034.0
6276,MN_1450_DUB_2,70594.0,0.0,70594.0
6277,MN_1592_DUB_2,66450.0,0.0,66450.0
6278,MN_1602_DUB_2,61286.0,0.0,61286.0
6279,MN_1680_DUB_2,61562.0,0.0,61562.0
6280,MN_1152_DUB_2,62965.0,0.0,62965.0
6281,MN_1262_DUB_2,58609.0,0.0,58609.0
6282,MN_1402_DUB_2,66497.0,0.0,66497.0
6283,MN_1202_DUB_2,57175.0,0.0,57175.0
6284,MN_1332_DUB_2,62581.0,0.0,62581.0
6285,MN_1520_DUB_2,67300.0,0.0,67300.0
6286,MN_1432_DUB_2,68323.0,0.0,68323.0
6287,MN_1630_DUB_2,64836.0,0.0,64836.0
6288,MN_1650_DUB_2,61722.0,0.0,61722.0
6289,MN_1692_DUB_2,57404.0,0.0,57404.0
6290,MN_1562_DUB_2,66163.0,0.0,66163.0
6291,MN_4250_DUB_2,56729.0,0.0,56729.0
6292,MN_1352_DUB_2,72957.0,0.0,72957.0
6293,MN_1154_DUB_2,73008.0,0.0,73008.0
6294,MN_1342_DUB_2,60397.0,0.0,60397.0
6295,MN_1532_DUB_2,67227.0,0.0,67227.0
6296,MN_1580_DUB_2,176762.0,0.0,176762.0
6297,MN_1482_DUB_2,67442.0,0.0,67442.0
6298,MN_1642_DUB_2,66431.0,0.0,66431.0
6299,MN_1422_DUB_2,76323.0,0.0,76323.0
6300,MN_1476_DUB_2,66070.0,0.0,66070.0
6301,MN_1672_DUB_2,68232.0,0.0,68232.0
6302,MN_1492_DUB_2,175421.0,0.0,175421.0
6303,MN_1392_DUB_2,61116.0,0.0,61116.0
6304,MN_1156_DUB_2,61148.0,0.0,61148.0
6305,MN_1158_DUB_2,62590.0,0.0,62590.0
6306,MN_1524_DUB_2,77274.0,0.0,77274.0
6307,MN_1582_DUB_2,67843.0,0.0,67843.0
6308,MN_1604_DUB_2,60910.0,0.0,60910.0
6309,MN_1162_DUB_2,62494.0,0.0,62494.0
6310,MN_1584_DUB_2,69107.0,0.0,69107.0
6311,MN_1123_DUB_2,219495.0,0.0,219495.0
6312,MN_1544_DUB_2,64064.0,0.0,64064.0
6313,MN_1105_DUB_2,204579.0,0.0,204579.0
6314,MN_1494_DUB_2,67533.0,0.0,67533.0
6315,MN_1208_DUB_2,62386.0,0.0,62386.0
6316,MN_1514_DUB_2,62387.0,0.0,62387.0
6317,MN_1117_DUB_2,88470.0,0.0,88470.0
6318,MN_1160_DUB_2,60211.0,0.0,60211.0
6319,MN_1164_DUB_2,59579.0,0.0,59579.0
6320,MN_1133_DUB_2,194504.0,0.0,194504.0
6321,MN_1101_DUB_2,90391.0,0.0,90391.0
6322,MN_1916_NOC_2,58898.0,0.0,58898.0
6323,MN_1061_DUB_2,210105.0,0.0,210105.0
6324,MN_1127_DUB_2,194674.0,0.0,194674.0
6325,MN_1552_DUB_2,62074.0,0.0,62074.0
6326,MN_1526_DUB_2,65961.0,0.0,65961.0
6327,MN_1166_DUB_2,59855.0,0.0,59855.0
6328,MN_1448_DUB_2,72043.0,0.0,72043.0
6329,MN_1121_DUB_2,209654.0,0.0,209654.0
6330,MN_1131_DUB_2,82392.0,0.0,82392.0
6331,MN_1538_DUB_2,61788.0,0.0,61788.0
6332,MN_1608_DUB_2,62936.0,0.0,62936.0
6333,MN_1168_DUB_2,64010.0,0.0,64010.0
6334,MN_1412_DUB_2,66267.0,0.0,66267.0
6335,MN_1748_DUB_2,64387.0,0.0,64387.0
6336,MN_1764_DUB_2,70055.0,0.0,70055.0
6337,MN_1778_DUB_2,70408.0,0.0,70408.0
6338,MN_1782_DUB_2,69783.0,0.0,69783.0
6339,MN_1376_DUB_2,71247.0,0.0,71247.0
6340,MN_1174_DUB_2,63986.0,0.0,63986.0
6341,MN_1406_DUB_2,69862.0,0.0,69862.0
6342,MN_1069_DUB_2,208396.0,0.0,208396.0
6343,MN_1798_DUB_2,70294.0,0.0,70294.0
6344,MN_1119_DUB_2,86709.0,0.0,86709.0
6345,MN_1586_DUB_2,68119.0,0.0,68119.0
6346,MN_1115_DUB_2,87205.0,0.0,87205.0
6347,MN_1736_DUB_2,67494.0,0.0,67494.0
6348,MN_1125_DUB_2,204478.0,0.0,204478.0
6349,MN_1137_DUB_2,182919.0,0.0,182919.0
6350,MN_1176_DUB_2,62285.0,0.0,62285.0
6351,MN_1336_DUB_2,60933.0,0.0,60933.0
6352,MN_1638_DUB_2,62818.0,0.0,62818.0
6353,MN_1656_DUB_2,65771.0,0.0,65771.0
6354,MN_1107_DUB_2,196743.0,0.0,196743.0
6355,MN_1698_DUB_2,60498.0,0.0,60498.0
6356,MN_1470_DUB_2,71071.0,0.0,71071.0
6357,MN_1178_DUB_2,64326.0,0.0,64326.0
6358,MN_1182_DUB_2,61472.0,0.0,61472.0
6359,MN_1528_DUB_2,66249.0,0.0,66249.0
6360,MN_1564_DUB_2,66145.0,0.0,66145.0
6361,MN_1610_DUB_2,64536.0,0.0,64536.0
6362,MN_1184_DUB_2,62749.0,0.0,62749.0
6363,MN_1086_CLE_2,93637.0,0.0,93637.0
6364,MN_1276_DUB_2,65315.0,0.0,65315.0
6365,MN_1498_DUB_2,67389.0,0.0,67389.0
6366,MN_1574_DUB_2,67138.0,0.0,67138.0
6367,MN_1106_JFK_2,193983.0,0.0,193983.0
6368,MN_1052_SEA_2,209349.0,0.0,209349.0
6369,MN_1060_SFO_2,218372.0,0.0,218372.0
6370,MN_1114_PHL_2,89091.0,0.0,89091.0
6371,MN_1118_IAD_2,91641.0,0.0,91641.0
6372,MN_1136_BOS_2,188018.0,0.0,188018.0
6373,MN_1068_LAX_2,225241.0,0.0,225241.0
6374,MN_1124_ORD_2,209054.0,0.0,209054.0
6375,MN_1035_MAN_2,177095.0,0.0,177095.0
6376,MN_1045_MAN_2,16810452.0,0.0,16810452.0
6377,MN_1100_EWR_2,87231.0,0.0,87231.0
6378,MN_1116_IAD_2,94580.0,0.0,94580.0
6379,MN_1104_JFK_2,193557.0,0.0,193557.0
6380,MN_1122_ORD_2,205726.0,0.0,205726.0
6381,MN_1126_YYZ_2,190783.0,0.0,190783.0
6382,MN_1034_MCO_2,207763.0,0.0,207763.0
6383,MN_1110_JFK_2,87027.0,0.0,87027.0
6384,MN_1130_BDL_2,89566.0,0.0,89566.0
6385,MN_1132_BOS_2,195757.0,0.0,195757.0
6386,MN_1044_JFK_2,198626.0,0.0,198626.0
6387,MN_1134_BOS_2,90659.0,0.0,90659.0
6388,MN_1045_MAN_1,170346.0,0.0,170346.0
6389,MN_1116_IAD_1,92287.0,16321.0,75966.0
6390,MN_1100_EWR_1,87533.0,12075.0,75458.0
6391,MN_1132_BOS_1,192321.0,24999.0,167322.0
6392,MN_1130_BDL_1,86989.0,14563.0,72426.0
6393,MN_1030_BGI_1,202108.0,22338.0,179770.0
6394,MN_1110_JFK_1,87326.0,12940.0,74386.0
6395,MN_1134_BOS_1,89792.0,15749.0,74043.0
6396,MN_1511_PGF_1,52770.0,0.0,52770.0
6397,MN_1044_JFK_1,190025.0,0.0,190025.0
6398,MN_1088_MSP_1,194324.0,0.0,194324.0
6399,MN_1450_DUB_3,69884.0,0.0,69884.0
6400,MN_1592_DUB_3,67764.0,0.0,67764.0
6401,MN_1602_DUB_3,63961.0,0.0,63961.0
6402,MN_1428_DUB_3,67078.0,0.0,67078.0
6403,MN_1440_DUB_3,71722.0,0.0,71722.0
6404,MN_1550_DUB_3,62972.0,0.0,62972.0
6405,MN_1152_DUB_3,73744.0,0.0,73744.0
6406,MN_1332_DUB_3,62590.0,0.0,62590.0
6407,MN_1402_DUB_3,67905.0,0.0,67905.0
6408,MN_1202_DUB_3,66674.0,0.0,66674.0
6409,MN_1262_DUB_3,63122.0,0.0,63122.0
6410,MN_1432_DUB_3,66371.0,0.0,66371.0
6411,MN_1520_DUB_3,67330.0,0.0,67330.0
6412,MN_1630_DUB_3,62956.0,0.0,62956.0
6413,MN_1562_DUB_3,65572.0,0.0,65572.0
6414,MN_4250_DUB_3,61229.0,0.0,61229.0
6415,MN_1692_DUB_3,61877.0,0.0,61877.0
6416,MN_1352_DUB_3,65641.0,0.0,65641.0
6417,MN_1776_DUB_3,69491.0,0.0,69491.0
6418,MN_1650_DUB_3,64716.0,0.0,64716.0
6419,MN_1990_DUB_3,53733.0,0.0,53733.0
6420,MN_1342_DUB_3,66164.0,0.0,66164.0
6421,MN_1506_DUB_3,66701.0,0.0,66701.0
6422,MN_1642_DUB_3,66501.0,0.0,66501.0
6423,MN_1660_DUB_3,67075.0,0.0,67075.0
6424,MN_1154_DUB_3,73077.0,0.0,73077.0
6425,MN_1476_DUB_3,69679.0,0.0,69679.0
6426,MN_1492_DUB_3,174999.0,0.0,174999.0
6427,MN_1580_DUB_3,176002.0,0.0,176002.0
6428,MN_1991_DUB_3,54638.0,0.0,54638.0
6429,MN_1158_DUB_3,64643.0,0.0,64643.0
6430,MN_1422_DUB_3,79482.0,0.0,79482.0
6431,MN_1524_DUB_3,64371.0,0.0,64371.0
6432,MN_1582_DUB_3,69303.0,0.0,69303.0
6433,MN_1156_DUB_3,66312.0,0.0,66312.0
6434,MN_1392_DUB_3,63044.0,0.0,63044.0
6435,MN_1123_DUB_3,208858.0,0.0,208858.0
6436,MN_1162_DUB_3,73203.0,0.0,73203.0
6437,MN_1544_DUB_3,67006.0,0.0,67006.0
6438,MN_1604_DUB_3,64360.0,0.0,64360.0
6439,MN_1105_DUB_3,208486.0,0.0,208486.0
6440,MN_1160_DUB_3,63036.0,0.0,63036.0
6441,MN_1208_DUB_3,65853.0,0.0,65853.0
6442,MN_1133_DUB_3,194220.0,0.0,194220.0
6443,MN_1584_DUB_3,68701.0,0.0,68701.0
6444,MN_1164_DUB_3,64438.0,0.0,64438.0
6445,MN_1494_DUB_3,66501.0,0.0,66501.0
6446,MN_1117_DUB_3,89886.0,0.0,89886.0
6447,MN_1552_DUB_3,67989.0,0.0,67989.0
6448,MN_1748_DUB_3,65175.0,0.0,65175.0
6449,MN_1916_NOC_3,61528.0,0.0,61528.0
6450,MN_1061_DUB_3,212769.0,0.0,212769.0
6451,MN_1526_DUB_3,66818.0,0.0,66818.0
6452,MN_1684_DUB_3,64564.0,0.0,64564.0
6453,MN_1742_DUB_3,65836.0,0.0,65836.0
6454,MN_1101_DUB_3,92072.0,0.0,92072.0
6455,MN_1538_DUB_3,63403.0,0.0,63403.0
6456,MN_1127_DUB_3,201054.0,0.0,201054.0
6457,MN_1608_DUB_3,64423.0,0.0,64423.0
6458,MN_1634_DUB_3,62800.0,0.0,62800.0
6459,MN_1089_DUB_3,180748.0,0.0,180748.0
6460,MN_1131_DUB_3,84165.0,0.0,84165.0
6461,MN_1166_DUB_3,64551.0,0.0,64551.0
6462,MN_1462_DUB_3,70641.0,0.0,70641.0
6463,MN_1764_DUB_3,70721.0,0.0,70721.0
6464,MN_1782_DUB_3,69815.0,0.0,69815.0
6465,MN_1053_DUB_3,209692.0,0.0,209692.0
6466,MN_1069_DUB_3,214547.0,0.0,214547.0
6467,MN_1168_DUB_3,64231.0,0.0,64231.0
6468,MN_1778_DUB_3,68060.0,0.0,68060.0
6469,MN_1119_DUB_3,95210.0,0.0,95210.0
6470,MN_1087_DUB_3,90140.0,0.0,90140.0
6471,MN_1115_DUB_3,83925.0,0.0,83925.0
6472,MN_1174_DUB_3,65076.0,0.0,65076.0
6473,MN_1406_DUB_3,68768.0,0.0,68768.0
6474,MN_1586_DUB_3,68451.0,0.0,68451.0
6475,MN_1356_DUB_3,67143.0,0.0,67143.0
6476,MN_1496_DUB_3,67766.0,0.0,67766.0
6477,MN_1656_DUB_3,63922.0,0.0,63922.0
6478,MN_1107_DUB_3,200448.0,0.0,200448.0
6479,MN_1125_DUB_3,205823.0,0.0,205823.0
6480,MN_1348_DUB_3,70311.0,0.0,70311.0
6481,MN_1176_DUB_3,63484.0,0.0,63484.0
6482,MN_1336_DUB_3,64185.0,0.0,64185.0
6483,MN_1638_DUB_3,62268.0,0.0,62268.0
6484,MN_1698_DUB_3,63306.0,0.0,63306.0
6485,MN_1137_DUB_3,183577.0,0.0,183577.0
6486,MN_1564_DUB_3,65379.0,0.0,65379.0
6487,MN_1178_DUB_3,63758.0,0.0,63758.0
6488,MN_1436_DUB_3,67864.0,0.0,67864.0
6489,MN_1486_DUB_3,67682.0,0.0,67682.0
6490,MN_1528_DUB_3,65895.0,0.0,65895.0
6491,MN_1610_DUB_3,62482.0,0.0,62482.0
6492,MN_1738_DUB_3,67212.0,0.0,67212.0
6493,MN_1184_DUB_3,62917.0,0.0,62917.0
6494,MN_1276_DUB_3,63932.0,0.0,63932.0
6495,MN_1498_DUB_3,67477.0,0.0,67477.0
6496,MN_1548_DUB_3,62759.0,0.0,62759.0
6497,MN_1182_DUB_3,63919.0,0.0,63919.0
6498,MN_1060_SFO_3,216215.0,0.0,216215.0
6499,MN_1106_JFK_3,202172.0,0.0,202172.0
6500,MN_1114_PHL_3,87666.0,0.0,87666.0
6501,MN_1118_IAD_3,94977.0,0.0,94977.0
6502,MN_1120_MCO_3,208495.0,0.0,208495.0
6503,MN_1124_ORD_3,202775.0,0.0,202775.0
6504,MN_1136_BOS_3,194945.0,0.0,194945.0
6505,MN_1068_LAX_3,207924.0,0.0,207924.0
6506,MN_1045_MAN_3,168492.0,0.0,168492.0
6507,MN_1122_ORD_3,211516.0,0.0,211516.0
6508,MN_1100_EWR_3,88571.0,0.0,88571.0
6509,MN_1104_JFK_3,196122.0,0.0,196122.0
6510,MN_1116_IAD_3,96427.0,0.0,96427.0
6511,MN_1130_BDL_3,86168.0,0.0,86168.0
6512,MN_1030_BGI_3,195635.0,0.0,195635.0
6513,MN_1110_JFK_3,84785.0,0.0,84785.0
6514,MN_1126_YYZ_3,195601.0,0.0,195601.0
6515,MN_1132_BOS_3,195945.0,0.0,195945.0
6516,MN_1044_JFK_3,183894.0,0.0,183894.0
6517,MN_1088_MSP_3,11088515.0,0.0,11088515.0
6518,MN_1134_BOS_3,87718.0,0.0,87718.0
6519,MN_1992_IAD_3,71708.0,0.0,71708.0
6520,MN_1506_DUB_4,66947.0,0.0,66947.0
6521,MN_1440_DUB_4,71884.0,0.0,71884.0
6522,MN_1450_DUB_4,67288.0,0.0,67288.0
6523,MN_1202_DUB_4,63095.0,0.0,63095.0
6524,MN_1262_DUB_4,62550.0,0.0,62550.0
6525,MN_1402_DUB_4,69181.0,0.0,69181.0
6526,MN_1592_DUB_4,66847.0,0.0,66847.0
6527,MN_1602_DUB_4,64177.0,0.0,64177.0
6528,MN_1680_DUB_4,61099.0,0.0,61099.0
6529,MN_1152_DUB_4,62542.0,0.0,62542.0
6530,MN_1332_DUB_4,64697.0,0.0,64697.0
6531,MN_1520_DUB_4,67448.0,0.0,67448.0
6532,MN_1562_DUB_4,66469.0,0.0,66469.0
6533,MN_1692_DUB_4,60661.0,0.0,60661.0
6534,MN_4250_DUB_4,64097.0,0.0,64097.0
6535,MN_1342_DUB_4,66975.0,0.0,66975.0
6536,MN_1352_DUB_4,65639.0,0.0,65639.0
6537,MN_1432_DUB_4,65179.0,0.0,65179.0
6538,MN_1630_DUB_4,62275.0,0.0,62275.0
6539,MN_1650_DUB_4,62878.0,0.0,62878.0
6540,MN_1762_DUB_4,71233.0,0.0,71233.0
6541,MN_1776_DUB_4,69429.0,0.0,69429.0
6542,MN_1476_DUB_4,69431.0,0.0,69431.0
6543,MN_1550_DUB_4,59881.0,0.0,59881.0
6544,MN_1580_DUB_4,173956.0,0.0,173956.0
6545,MN_1492_DUB_4,174013.0,0.0,174013.0
6546,MN_1154_DUB_4,73281.0,0.0,73281.0
6547,MN_1482_DUB_4,67441.0,0.0,67441.0
6548,MN_1156_DUB_4,64871.0,0.0,64871.0
6549,MN_1422_DUB_4,77686.0,0.0,77686.0
6550,MN_1158_DUB_4,64319.0,0.0,64319.0
6551,MN_1524_DUB_4,68427.0,0.0,68427.0
6552,MN_1672_DUB_4,68128.0,0.0,68128.0
6553,MN_1162_DUB_4,68110.0,0.0,68110.0
6554,MN_1392_DUB_4,63545.0,0.0,63545.0
6555,MN_1412_DUB_4,65594.0,0.0,65594.0
6556,MN_1105_DUB_4,206639.0,0.0,206639.0
6557,MN_1544_DUB_4,66610.0,0.0,66610.0
6558,MN_1604_DUB_4,64370.0,0.0,64370.0
6559,MN_1123_DUB_4,201134.0,0.0,201134.0
6560,MN_1133_DUB_4,195260.0,0.0,195260.0
6561,MN_1164_DUB_4,64056.0,0.0,64056.0
6562,MN_1494_DUB_4,66466.0,0.0,66466.0
6563,MN_1538_DUB_4,62923.0,0.0,62923.0
6564,MN_1584_DUB_4,68196.0,0.0,68196.0
6565,MN_1117_DUB_4,92693.0,0.0,92693.0
6566,MN_1514_DUB_4,65094.0,0.0,65094.0
6567,MN_1061_DUB_4,220291.0,0.0,220291.0
6568,MN_1526_DUB_4,66621.0,0.0,66621.0
6569,MN_1552_DUB_4,67325.0,0.0,67325.0
6570,MN_1748_DUB_4,64920.0,0.0,64920.0
6571,MN_1684_DUB_4,62085.0,0.0,62085.0
6572,MN_1101_DUB_4,92531.0,0.0,92531.0
6573,MN_1166_DUB_4,73888.0,0.0,73888.0
6574,MN_1916_NOC_4,57931.0,0.0,57931.0
6575,MN_1127_DUB_4,199996.0,0.0,199996.0
6576,MN_1089_DUB_4,182164.0,0.0,182164.0
6577,MN_1121_DUB_4,214029.0,0.0,214029.0
6578,MN_1131_DUB_4,85999.0,0.0,85999.0
6579,MN_1446_DUB_4,70567.0,0.0,70567.0
6580,MN_1778_DUB_4,70030.0,0.0,70030.0
6581,MN_1790_DUB_4,72845.0,0.0,72845.0
6582,MN_1168_DUB_4,61665.0,0.0,61665.0
6583,MN_1782_DUB_4,70093.0,0.0,70093.0
6584,MN_1798_DUB_4,70003.0,0.0,70003.0
6585,MN_1069_DUB_4,217077.0,0.0,217077.0
6586,MN_1764_DUB_4,71037.0,0.0,71037.0
6587,MN_1510_DUB_4,59568.0,0.0,59568.0
6588,MN_1438_DUB_4,72277.0,0.0,72277.0
6589,MN_1115_DUB_4,86262.0,0.0,86262.0
6590,MN_1119_DUB_4,93264.0,0.0,93264.0
6591,MN_1174_DUB_4,62523.0,0.0,62523.0
6592,MN_1376_DUB_4,69764.0,0.0,69764.0
6593,MN_1406_DUB_4,69177.0,0.0,69177.0
6594,MN_1176_DUB_4,57608.0,0.0,57608.0
6595,MN_1444_DUB_4,71068.0,0.0,71068.0
6596,MN_1496_DUB_4,67154.0,0.0,67154.0
6597,MN_1107_DUB_4,194506.0,0.0,194506.0
6598,MN_1125_DUB_4,204282.0,0.0,204282.0
6599,MN_1137_DUB_4,193916.0,0.0,193916.0
6600,MN_1586_DUB_4,68814.0,0.0,68814.0
6601,MN_1178_DUB_4,66968.0,0.0,66968.0
6602,MN_1336_DUB_4,65331.0,0.0,65331.0
6603,MN_1511_PGF_4,54444.0,0.0,54444.0
6604,MN_1528_DUB_4,65866.0,0.0,65866.0
6605,MN_1698_DUB_4,66640.0,0.0,66640.0
6606,MN_1466_DUB_4,68023.0,0.0,68023.0
6607,MN_1738_DUB_4,65994.0,0.0,65994.0
6608,MN_1182_DUB_4,56576.0,0.0,56576.0
6609,MN_1564_DUB_4,64850.0,0.0,64850.0
6610,MN_1610_DUB_4,64390.0,0.0,64390.0
6611,MN_1184_DUB_4,55371.0,0.0,55371.0
6612,MN_1424_DUB_4,63997.0,0.0,63997.0
6613,MN_1086_CLE_4,92376.0,0.0,92376.0
6614,MN_1114_PHL_4,87865.0,0.0,87865.0
6615,MN_1118_IAD_4,91545.0,0.0,91545.0
6616,MN_1574_DUB_4,66594.0,0.0,66594.0
6617,MN_1068_LAX_4,224474.0,0.0,224474.0
6618,MN_1106_JFK_4,201960.0,0.0,201960.0
6619,MN_1124_ORD_4,201650.0,0.0,201650.0
6620,MN_1052_SEA_4,211278.0,0.0,211278.0
6621,MN_1060_SFO_4,213323.0,0.0,213323.0
6622,MN_1136_BOS_4,192070.0,0.0,192070.0
6623,MN_1035_MAN_4,178398.0,0.0,178398.0
6624,MN_1045_MAN_4,169139.0,0.0,169139.0
6625,MN_1104_JFK_4,197366.0,0.0,197366.0
6626,MN_1116_IAD_4,90175.0,0.0,90175.0
6627,MN_1122_ORD_4,200499.0,0.0,200499.0
6628,MN_1034_MCO_4,206449.0,0.0,206449.0
6629,MN_1100_EWR_4,89212.0,0.0,89212.0
6630,MN_1126_YYZ_4,196856.0,0.0,196856.0
6631,MN_1132_BOS_4,191870.0,0.0,191870.0
6632,MN_1110_JFK_4,84052.0,0.0,84052.0
6633,MN_1044_JFK_4,182173.0,0.0,182173.0
6634,MN_1088_MSP_4,184569.0,0.0,184569.0
6635,MN_1130_BDL_4,84259.0,0.0,84259.0
6636,MN_1134_BOS_4,82279.0,0.0,82279.0
6637,MN_1991_SNN_3,42838.0,0.0,42838.0
6638,MN_1995_DUB_3,50594.0,0.0,50594.0
6639,MN_1602_DUB_5,63211.0,0.0,63211.0
6640,MN_1680_DUB_5,56945.0,0.0,56945.0
6641,MN_1428_DUB_5,63763.0,0.0,63763.0
6642,MN_1550_DUB_5,58467.0,0.0,58467.0
6643,MN_1152_DUB_5,69397.0,0.0,69397.0
6644,MN_1450_DUB_5,69341.0,0.0,69341.0
6645,MN_1202_DUB_5,60325.0,0.0,60325.0
6646,MN_1262_DUB_5,58544.0,0.0,58544.0
6647,MN_1402_DUB_5,68171.0,0.0,68171.0
6648,MN_1592_DUB_5,67706.0,0.0,67706.0
6649,MN_1520_DUB_5,64908.0,0.0,64908.0
6650,MN_1332_DUB_5,61719.0,0.0,61719.0
6651,MN_1630_DUB_5,62166.0,0.0,62166.0
6652,MN_1642_DUB_5,64117.0,0.0,64117.0
6653,MN_4250_DUB_5,57745.0,0.0,57745.0
6654,MN_1562_DUB_5,66840.0,0.0,66840.0
6655,MN_1352_DUB_5,74131.0,0.0,74131.0
6656,MN_1432_DUB_5,64312.0,0.0,64312.0
6657,MN_1482_DUB_5,67484.0,0.0,67484.0
